time,freq_1,freq_2,freq_3,freq_mass_1,freq_mass_2,freq_mass_3
101.0,0.8624491690046467,2.3088687501426874,4.044129986732403,40711615.29382506,30320229.219451327,52364798.27588898
102.0,0.8624491690046467,2.3088687501426874,4.044129986732403,40711615.29382506,30320229.219451327,52364798.27588898
103.0,0.8636227889457941,2.3115895771805297,4.057761969980793,40268150.04111398,30673019.555681415,52537572.278636776
104.0,0.865587204186608,2.3161419229809055,4.081077760926097,39542580.71660002,31279302.963514432,52856903.4952361
105.0,0.8676200914245437,2.320849744485757,4.105876908842718,38813027.68882585,31928218.410935745,53229714.73656675
106.0,0.8697250215873963,2.3257199175752,4.132290410810588,38079590.44413704,32624089.8836202,53664774.757518925
107.0,0.8719058120070803,2.3307596156458756,4.16046275765895,37342378.949332975,33371810.480988134,54172661.03196638
108.0,0.8741665473538764,2.335976311312487,4.190553159402941,36601514.457330994,34176934.34351622,54766228.31862729
109.0,0.8765116026487519,2.3413777751805513,4.222736717829252,35857130.37958959,35045786.19846276,55461224.91312387
110.0,0.8789456685832981,2.3469720709821194,4.257205439280519,35109373.231663994,35985592.44376884,56277111.44499897
111.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
112.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
113.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
114.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
115.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
116.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
117.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
118.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
119.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
120.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
121.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
122.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
123.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
124.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
125.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
126.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
127.0,0.880876300801055,2.3513993541269906,4.285325559935517,34533583.16010453,36759743.87483465,56999873.50304848
128.0,0.880876407242887,2.351481283494507,4.285382492716906,34533349.704589255,36761605.05389912,56992440.24278167
129.0,0.8808825207237745,2.356199448393083,4.288671769720648,34519945.60869073,36869267.65249607,56566149.127591915
130.0,0.88088867029579,2.3609704040714545,4.292019190830553,34506471.12059632,36979109.391707934,56138625.618683904
131.0,0.8808948562790067,2.36579489158304,4.295426163668931,34492925.686786145,37091201.35703895,55709899.65196799
132.0,0.8809010789972836,2.3706736601890164,4.298894136217475,34479308.74795202,37205617.64650088,55280002.61890204
133.0,0.8809073387783539,2.3756074671682494,4.302424598016484,34465619.738919005,37322435.521030515,54848967.413733885
134.0,0.88091363595379,2.3805970776002616,4.306019081387277,34451858.088571444,37441735.5633538,54416828.48204093
135.0,0.880919970859192,2.3856432641197114,4.309679162683864,34438023.21977387,37563601.84583265,53983621.87037327
136.0,0.8809263438341585,2.390746806640896,4.313406463567508,34424114.54929205,37688122.107724115,53549385.27681264
137.0,0.8817967842784477,2.400343339096682,4.337641460127539,34121212.96058379,38401986.607204266,53078009.752394766
138.0,0.8836312524329822,2.4151440188280353,4.38728337447713,33507038.75189912,39855900.43646028,52583447.69123963
139.0,0.885533000549552,2.43062393733521,4.442589536717143,32886393.879285935,41489638.402252994,52121161.22417812
140.0,0.8874932054684339,2.441026233746209,4.49783735741296,32278385.88750949,43111428.5571403,52232892.372208655
141.0,0.8895239298220546,2.4516873633612732,4.558332969396824,31667378.34311891,44901761.18559281,52490145.83105656
142.0,0.891629074805029,2.462697081363085,4.62480214147053,31053239.144728344,46888557.85481642,52928107.89859876
143.0,0.8938126391656422,2.474061192661177,4.697941064067869,30436108.9878129,49101529.785719045,53606351.227050655
144.0,0.8960788980950121,2.4857841030072865,4.778477635129482,29816142.825816717,51576007.87897811,54610280.26227206
145.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
146.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
147.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
148.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
149.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
150.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
151.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
152.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
153.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
154.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
155.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
156.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
157.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
158.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
159.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
160.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
161.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
162.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
163.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
164.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
165.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
166.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
167.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
168.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
169.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
170.0,0.8981829151053883,2.496592128684815,4.857487023846439,29258523.535615977,54049058.73586534,55887643.8199414
